osmid,name,coordinates
1327638194,Place Nationale,"[(2.3651642, 48.8292322), (2.3651204, 48.8292198), (2.3650783, 48.8292096)]"
1327638195,Place Nationale,"[(2.3650783, 48.8292096), (2.3650558, 48.8292042), (2.3649542, 48.829177), (2.3649421, 48.8291608)]"
1327638196,Place Nationale,"[(2.3649421, 48.8291608), (2.3649371, 48.8291296), (2.3649335, 48.8291071)]"
1327638549,Quai de Jemmapes,"[(2.3643265, 48.8755474), (2.364649, 48.8759218)]"
1327638550,Quai de Jemmapes,"[(2.3642699, 48.8754816), (2.3643, 48.8755166), (2.3643265, 48.8755474)]"
1327638551,Quai de Jemmapes,"[(2.3646948, 48.8759745), (2.3648889, 48.8761966), (2.3648819, 48.8762542)]"
1327638552,Quai de Jemmapes,"[(2.364649, 48.8759218), (2.3646742, 48.875951), (2.3646948, 48.8759745)]"
1327639035,Boulevard Saint-Jacques,"[(2.3395931, 48.8321054), (2.3395597, 48.8320621)]"
1327639392,Avenue de la République,"[(2.3717209, 48.8657484), (2.3721582, 48.8656668)]"
1327639393,Avenue de la République,"[(2.3714695, 48.8657949), (2.3715689, 48.8657761), (2.3717209, 48.8657484)]"
1327639394,Avenue de la République,"[(2.37017, 48.8660317), (2.3702821, 48.866013), (2.3703393, 48.8660032)]"
1327639395,Avenue de la République,"[(2.3705028, 48.8659773), (2.3705926, 48.8659606), (2.3707115, 48.8659381)]"
1327639396,Rue Jean-Pierre Timbaud,"[(2.3707115, 48.8659381), (2.3707083, 48.8659968)]"
1327639397,Avenue de la République,"[(2.3698764, 48.8660825), (2.3699293, 48.866073), (2.37017, 48.8660317)]"
1327639398,Avenue de la République,"[(2.3703393, 48.8660032), (2.3704637, 48.8659848), (2.3705028, 48.8659773)]"
1327641718,Boulevard Macdonald,"[(2.3826533, 48.8990243), (2.3825687, 48.8990235)]"
1327641719,Boulevard Macdonald,"[(2.3825687, 48.8990235), (2.3824715, 48.8990209)]"
1327641806,Quai de Valmy,"[(2.3628097, 48.8744529), (2.3628168, 48.8744127)]"
1327643926,Boulevard Morland,"[(2.3640057, 48.8496347), (2.3640536, 48.8495781)]"
1327643927,Boulevard Morland,"[(2.3640536, 48.8495781), (2.3640736, 48.8495542), (2.3645259, 48.8490184)]"
1327643928,Boulevard Morland,"[(2.3645259, 48.8490184), (2.3645633, 48.848974), (2.3646132, 48.8488896)]"
1327643929,Boulevard Morland,"[(2.3646132, 48.8488896), (2.3646343, 48.848854), (2.3649392, 48.8483383)]"
1327643930,Boulevard Morland,"[(2.3649392, 48.8483383), (2.3649759, 48.8482762), (2.3649957, 48.8482224)]"
1327646087,,"[(2.3654647, 48.8475931), (2.365447, 48.847582)]"
1327646088,,"[(2.365447, 48.847582), (2.3653966, 48.8475483), (2.3653898, 48.8475437)]"
1327646089,,"[(2.3648866, 48.8473354), (2.3648151, 48.8473233)]"
1327646090,,"[(2.3648151, 48.8473233), (2.3647735, 48.8473091)]"
1327649303,Boulevard Voltaire,"[(2.3650293, 48.8666422), (2.3651213, 48.8665861)]"
1327652456,Avenue de la Grande Armée,"[(2.2903449, 48.875147), (2.2903984, 48.8751295), (2.2904512, 48.875112)]"
1327653274,Boulevard Raspail,"[(2.3312603, 48.8371234), (2.3313215, 48.8369596), (2.331351, 48.8369325)]"
1327653275,Boulevard Raspail,"[(2.331351, 48.8369325), (2.3313732, 48.8368703), (2.3313946, 48.8368004)]"
1327654558,Boulevard des Batignolles,"[(2.3163595, 48.8811829), (2.3164257, 48.8811738), (2.3165963, 48.8811403)]"
1327654561,Boulevard des Batignolles,"[(2.3165963, 48.8811403), (2.3166661, 48.8811538), (2.3167248, 48.881166), (2.3167937, 48.8811727), (2.3168911, 48.8811844)]"
1327654564,Boulevard des Batignolles,"[(2.316339, 48.8812183), (2.3163526, 48.8811944), (2.316355, 48.8811906), (2.3163595, 48.8811829)]"
1327654565,Boulevard des Batignolles,"[(2.3168911, 48.8811844), (2.3169174, 48.8811911), (2.3170024, 48.8812138), (2.3170134, 48.8812271)]"
1327654983,,"[(2.3688705, 48.8843227), (2.3688235, 48.8843491)]"
1327654984,,"[(2.3691594, 48.8841697), (2.3691481, 48.8841731)]"
1327655478,Boulevard de la Villette,"[(2.366977, 48.8843739), (2.3668944, 48.8843761), (2.3668026, 48.884378)]"
1327655479,Boulevard de la Villette,"[(2.3676013, 48.8843336), (2.367445, 48.8843438), (2.3670019, 48.8843729), (2.366977, 48.8843739)]"
1327655480,Boulevard de la Villette,"[(2.3677248, 48.8843274), (2.3676466, 48.8843307), (2.3676013, 48.8843336)]"
1327655481,Boulevard de la Villette,"[(2.3685941, 48.8841688), (2.3685308, 48.8842221)]"
1327656822,Rue Riquet,"[(2.371565, 48.8892505), (2.3714046, 48.8892825), (2.3713193, 48.8892981), (2.3712578, 48.8893035), (2.3712082, 48.889308), (2.371164, 48.8893111)]"
1327658504,Boulevard Marguerite de Rochechouart,"[(2.3445547, 48.8828823), (2.3445889, 48.882909), (2.3463935, 48.8832607), (2.3464698, 48.8832469), (2.3464906, 48.8832514), (2.346524, 48.8832585), (2.346608, 48.8832647), (2.3466507, 48.8832722), (2.3467659, 48.8832386)]"
1327658509,Boulevard Marguerite de Rochechouart,"[(2.344455, 48.8828612), (2.3444985, 48.8828715), (2.3445547, 48.8828823)]"
1327659212,Place de Colombie,"[(2.2673088, 48.862788), (2.2672511, 48.8627928), (2.2671317, 48.8627951), (2.2670366, 48.8628038)]"
1327660098,Boulevard Vincent Auriol,"[(2.3647549, 48.83401), (2.3647246, 48.8339988)]"
1327660099,Boulevard Vincent Auriol,"[(2.3669632, 48.834743), (2.3669013, 48.8347215)]"
1327889084,Boulevard Masséna,"[(2.3693344, 48.8217989), (2.3693078, 48.8217919), (2.369279, 48.8217832)]"
1327899575,Rue de Rivoli,"[(2.3535431, 48.856972), (2.3538101, 48.8569101)]"
1327901137,,"[(2.3715559, 48.8222223), (2.3715805, 48.8221897)]"
1327901140,,"[(2.3714252, 48.8223982), (2.3714317, 48.8223888)]"
1327901141,Boulevard Masséna,"[(2.3725204, 48.8227594), (2.3724842, 48.8227472), (2.3717123, 48.8224899), (2.3716715, 48.8224815), (2.3716578, 48.8224804), (2.3716425, 48.8224818), (2.3716243, 48.8224884), (2.3716145, 48.8224884), (2.3716033, 48.8224859)]"
1327901144,Boulevard Masséna,"[(2.3716033, 48.8224859), (2.371529, 48.8224625), (2.3714718, 48.822445)]"
1327901146,,"[(2.3716715, 48.8224815), (2.3716792, 48.8224707)]"
1327901147,,"[(2.3717998, 48.822301), (2.3718236, 48.8222674)]"
1327906801,Boulevard Masséna,"[(2.3695767, 48.8215067), (2.3695935, 48.8215224), (2.3696028, 48.8215318), (2.3696155, 48.8215398), (2.3697602, 48.8215875), (2.3698021, 48.8216013), (2.3703853, 48.8217942), (2.3704352, 48.8217868), (2.3704495, 48.8217917)]"
1327906803,Boulevard Masséna,"[(2.3704495, 48.8217917), (2.3704791, 48.821802), (2.3705079, 48.8218113)]"
1327906806,Boulevard Masséna,"[(2.3705079, 48.8218113), (2.3705214, 48.8218157), (2.3705476, 48.8218553), (2.3711795, 48.8220563)]"
1327906808,Boulevard Masséna,"[(2.3711795, 48.8220563), (2.3712072, 48.8220656), (2.3712307, 48.822073)]"
1327906811,Boulevard Masséna,"[(2.3712307, 48.822073), (2.3715805, 48.8221897), (2.3716531, 48.8222129)]"
1327906813,Boulevard Masséna,"[(2.3716531, 48.8222129), (2.3716915, 48.8222252), (2.3717253, 48.822236)]"
1327906816,Boulevard Masséna,"[(2.3731461, 48.8227087), (2.3732267, 48.8227327), (2.3734119, 48.8227901)]"
1327906818,Boulevard Masséna,"[(2.3728058, 48.8225937), (2.3728805, 48.8226189), (2.3729425, 48.8226399)]"
1327906819,Boulevard Masséna,"[(2.3729425, 48.8226399), (2.3730668, 48.8226819)]"
1327906821,Boulevard Masséna,"[(2.3730668, 48.8226819), (2.3731058, 48.822695), (2.3731461, 48.8227087)]"
1327907068,Rue Jean-Pierre Timbaud,"[(2.373501, 48.8666653), (2.3736432, 48.8666819), (2.373907, 48.8667485)]"
1327907069,Rue Jean-Pierre Timbaud,"[(2.373907, 48.8667485), (2.3739521, 48.8667599), (2.3739903, 48.8667698)]"
1327907070,Rue Jean-Pierre Timbaud,"[(2.3739903, 48.8667698), (2.374519, 48.8669066)]"
1327907071,Rue Jean-Pierre Timbaud,"[(2.374519, 48.8669066), (2.3745476, 48.866914), (2.3745916, 48.8669254)]"
1327907072,Rue Jean-Pierre Timbaud,"[(2.3745916, 48.8669254), (2.3751233, 48.8670627), (2.3753726, 48.8671286)]"
1327907073,Rue Jean-Pierre Timbaud,"[(2.3753726, 48.8671286), (2.3754126, 48.8671392), (2.375451, 48.8671493)]"
1327907074,Rue Jean-Pierre Timbaud,"[(2.375451, 48.8671493), (2.3758342, 48.8672496)]"
1327907076,Rue Jean-Pierre Timbaud,"[(2.3758342, 48.8672496), (2.3759357, 48.8672754), (2.3760058, 48.8672949)]"
1327909671,Avenue Claude Regaud,"[(2.3717814, 48.8204934), (2.3718037, 48.8204691), (2.3718187, 48.8204615)]"
1327909673,Avenue Claude Regaud,"[(2.3719784, 48.8203852), (2.3720265, 48.820364)]"
1327911563,Avenue de la Porte d'Ivry,"[(2.3717349, 48.8204369), (2.3717122, 48.8204711)]"
1327913984,Boulevard de l'Amiral Bruix,"[(2.283686, 48.877122), (2.2836474, 48.8770705), (2.2835379, 48.8769245)]"
1327913985,Boulevard de l'Amiral Bruix,"[(2.2835379, 48.8769245), (2.2834921, 48.8768593), (2.2834546, 48.8768341), (2.2834289, 48.8768221), (2.2833904, 48.8768061)]"
1327914733,Rue Robert Esnault-Pelterie,"[(2.3152512, 48.8629475), (2.3152477, 48.8628736), (2.315238, 48.862766)]"
1327914734,Rue Robert Esnault-Pelterie,"[(2.3150448, 48.8610866), (2.3150344, 48.8609699)]"
1327914737,Rue de Constantine,"[(2.3150344, 48.8609699), (2.3150201, 48.8608907)]"
1327914796,Avenue Claude Regaud,"[(2.3721475, 48.8206115), (2.3721661, 48.8206461)]"
1327914798,Avenue Claude Regaud,"[(2.3721661, 48.8206461), (2.3721818, 48.8206771)]"
1327916859,Avenue de la Porte d'Ivry,"[(2.3731496, 48.819739), (2.3730422, 48.8197581), (2.3729905, 48.8197859)]"
1327919563,Boulevard Ney,"[(2.3586502, 48.8987955), (2.3586494, 48.8988357), (2.3586493, 48.8988667)]"
1327919564,Boulevard Ney,"[(2.3587423, 48.8987974), (2.3586988, 48.8987966), (2.3586502, 48.8987955)]"
1327920433,Avenue de la Porte de La Chapelle,"[(2.3586955, 48.8988671), (2.3587392, 48.8988673)]"
1327923181,Rue Nationale,"[(2.3640434, 48.831395), (2.3638621, 48.8315081), (2.3638063, 48.8315543), (2.3637641, 48.8315959)]"
1327923182,Rue Nationale,"[(2.3637641, 48.8315959), (2.3637337, 48.8316239), (2.3636958, 48.8316631)]"
1327923183,Rue Nationale,"[(2.3622878, 48.8327318), (2.3622594, 48.8327541), (2.3621484, 48.8328379)]"
1327925277,Rue de la Chapelle,"[(2.3590644, 48.8970161), (2.3591314, 48.8961995), (2.3591628, 48.8955894)]"
1327925278,Rue de la Chapelle,"[(2.3591628, 48.8955894), (2.3591681, 48.8954443)]"
1327925279,Rue de la Chapelle,"[(2.3591681, 48.8954443), (2.3591725, 48.8953504), (2.3591871, 48.895185)]"
1327925281,Rue de la Chapelle,"[(2.3591871, 48.895185), (2.3592096, 48.8951286), (2.359256, 48.8950358), (2.3592752, 48.8949975)]"
1327925282,Rue de la Chapelle,"[(2.3588929, 48.8983141), (2.3588943, 48.8982868), (2.3589078, 48.8982494), (2.3589799, 48.8982104), (2.3590058, 48.8978531), (2.3590479, 48.8972166)]"
1327925283,Rue de la Chapelle,"[(2.3590479, 48.8972166), (2.3590571, 48.8971033), (2.3590644, 48.8970161)]"
1327925428,Boulevard du Général Martial Valin,"[(2.2715241, 48.8378347), (2.2716314, 48.837773), (2.2719673, 48.8376529), (2.2724593, 48.8374782), (2.2729625, 48.8373122), (2.2732829, 48.8372132), (2.2736283, 48.8371065), (2.274037, 48.8369764), (2.2740724, 48.8369651)]"
1327925430,Boulevard du Général Martial Valin,"[(2.2740724, 48.8369651), (2.2741814, 48.83693), (2.2742921, 48.8368927), (2.2745277, 48.8368397)]"
1327925664,Avenue de la Porte de Montmartre,"[(2.3364607, 48.8991115), (2.336438, 48.8991543)]"
1327926734,Boulevard Lefebvre,"[(2.3029286, 48.8283588), (2.3017286, 48.8286193), (2.3016617, 48.8286329), (2.3015215, 48.8286616), (2.3015136, 48.8286841), (2.3014975, 48.828688)]"
1327926735,Boulevard Lefebvre,"[(2.3031385, 48.8283131), (2.3030036, 48.8283425), (2.3029286, 48.8283588)]"
1327926736,Boulevard Lefebvre,"[(2.301353, 48.8287205), (2.301263, 48.8287169)]"
1327926737,Boulevard Lefebvre,"[(2.3014975, 48.828688), (2.3014377, 48.8287018), (2.301353, 48.8287205)]"
1327928612,Boulevard Sérurier,"[(2.4015493, 48.8786621), (2.4016244, 48.8786344)]"
1327928613,Boulevard Sérurier,"[(2.4016244, 48.8786344), (2.4016565, 48.8786213)]"
1327930547,Boulevard du Général d'Armée Jean Simon,"[(2.3815905, 48.8258546), (2.3815042, 48.8258248)]"
1327930549,Boulevard du Général d'Armée Jean Simon,"[(2.3817031, 48.8258947), (2.3815905, 48.8258546)]"
1327930551,Boulevard du Général d'Armée Jean Simon,"[(2.3817558, 48.825912), (2.3817031, 48.8258947)]"
1327930552,Boulevard du Général d'Armée Jean Simon,"[(2.3825036, 48.8260788), (2.3819009, 48.8258808), (2.3818763, 48.8258937), (2.3818096, 48.8259289), (2.38178, 48.82592), (2.3817558, 48.825912)]"
1327930554,Boulevard du Général d'Armée Jean Simon,"[(2.3825775, 48.8261041), (2.3825385, 48.8260909), (2.3825036, 48.8260788)]"
1327932381,Boulevard Brune,"[(2.3113425, 48.8262313), (2.3113577, 48.8262279)]"
1327932383,Boulevard Brune,"[(2.3114306, 48.8262118), (2.3114468, 48.8262082)]"
1327933052,Place du Maréchal de Lattre de Tassigny,"[(2.2754237, 48.8721384), (2.275401, 48.8721496), (2.275351, 48.8721705), (2.2752998, 48.8721896)]"
1327933053,Place du Maréchal de Lattre de Tassigny,"[(2.2755776, 48.8720481), (2.2755467, 48.8720686), (2.275514, 48.8720891), (2.2755045, 48.872095), (2.2754937, 48.8721011), (2.2754605, 48.8721198), (2.2754237, 48.8721384)]"
1327933328,Rue de Constantine,"[(2.3147863, 48.858922), (2.3147814, 48.8588771)]"
1327933354,Avenue d'Italie,"[(2.3574936, 48.8258648), (2.357436, 48.8260399)]"
1327933355,Avenue d'Italie,"[(2.3575193, 48.825778), (2.357509, 48.8258182), (2.3574936, 48.8258648)]"
1327933356,Avenue d'Italie,"[(2.3581965, 48.8232086), (2.3582842, 48.8233273), (2.3579642, 48.8243433), (2.3579408, 48.8244179)]"
1327933357,Avenue d'Italie,"[(2.3579408, 48.8244179), (2.3579263, 48.8244643), (2.3579084, 48.8245226)]"
1327933712,,"[(2.3764165, 48.8987194), (2.3764152, 48.8987492)]"
1327933713,,"[(2.3764094, 48.8988688), (2.3764077, 48.8988997)]"
1327934305,Avenue Simón Bolívar,"[(2.3731956, 48.8812266), (2.3732552, 48.8812026)]"
1327934306,Avenue Secrétan,"[(2.3731275, 48.8812541), (2.3731956, 48.8812266)]"
1327934310,Avenue Simón Bolívar,"[(2.3739959, 48.8805949), (2.3740675, 48.880482), (2.3740693, 48.8804535), (2.3740711, 48.8804239)]"
1327934311,Avenue Simón Bolívar,"[(2.3741357, 48.880329), (2.3741693, 48.8802971), (2.3741868, 48.8802551)]"
1327935818,Rue de Provence,"[(2.3380849, 48.8741531), (2.3380375, 48.8741541)]"
1327938423,Avenue Daumesnil,"[(2.3709031, 48.8494611), (2.3709981, 48.8493843)]"
1327938432,Quai de Valmy,"[(2.3646503, 48.8717378), (2.3646197, 48.871695)]"
1327940909,Rue Biscornet,"[(2.3697176, 48.8513609), (2.3696191, 48.8513467)]"
1327940997,Boulevard Poissonnière,"[(2.3478267, 48.8707729), (2.3477373, 48.8707876), (2.3468451, 48.8709343), (2.3461202, 48.8710535), (2.3460534, 48.8710645), (2.3458002, 48.8711061)]"
1327940998,Boulevard Poissonnière,"[(2.3458002, 48.8711061), (2.3457402, 48.871116), (2.3456958, 48.8711239)]"
1327940999,Boulevard Poissonnière,"[(2.3478871, 48.870763), (2.3478267, 48.8707729)]"
1327941000,Boulevard de Bonne Nouvelle,"[(2.347951, 48.8707492), (2.3478871, 48.870763)]"
1327941164,Rue Biscornet,"[(2.3696191, 48.8513467), (2.3695339, 48.8513569)]"
1327941165,Rue Biscornet,"[(2.369275, 48.8514088), (2.3691968, 48.8514262), (2.3691186, 48.8514409)]"
1327945093,Place du Trocadéro et du 11 Novembre 1918,"[(2.2879713, 48.8632581), (2.2880021, 48.8632135)]"
1327945094,Place du Trocadéro et du 11 Novembre 1918,"[(2.2879713, 48.8632581), (2.287933, 48.8632906)]"
1327945748,Avenue de la Grande Armée,"[(2.285359, 48.8769802), (2.2853317, 48.8769894), (2.2849922, 48.8770978)]"
1327946991,Boulevard du Général d'Armée Jean Simon,"[(2.3852712, 48.8271655), (2.3852431, 48.8271911)]"
1327951169,Boulevard Montmartre,"[(2.3430818, 48.8715519), (2.3430275, 48.8715606)]"
1327951170,Boulevard Poissonnière,"[(2.3431307, 48.8715439), (2.3430818, 48.8715519)]"
1327951470,Boulevard Auguste Blanqui,"[(2.3543524, 48.8311993), (2.3542836, 48.8312278), (2.3542222, 48.8312095), (2.3532662, 48.8309082), (2.3531293, 48.8308649), (2.3531165, 48.8308414), (2.3529522, 48.8307887), (2.3529097, 48.8307953), (2.3528647, 48.8307813), (2.3528414, 48.8307743)]"
1327951471,Boulevard Auguste Blanqui,"[(2.3528414, 48.8307743), (2.3526479, 48.8307124), (2.3525611, 48.8306855)]"
1327951472,Boulevard Auguste Blanqui,"[(2.3525611, 48.8306855), (2.3524715, 48.8306568), (2.3524425, 48.8306476), (2.3522173, 48.8305758)]"
1327951473,Boulevard Auguste Blanqui,"[(2.3522173, 48.8305758), (2.3521676, 48.83056), (2.3521036, 48.8305397)]"
1327951478,Boulevard Auguste Blanqui,"[(2.3521036, 48.8305397), (2.3517011, 48.8304121), (2.3508575, 48.8301428), (2.3501745, 48.8299249), (2.3496609, 48.8297647), (2.3496419, 48.8297588)]"
1327951479,Boulevard Auguste Blanqui,"[(2.3473537, 48.830301), (2.347259, 48.8303268), (2.3471902, 48.830347)]"
1327951480,Boulevard Auguste Blanqui,"[(2.3471902, 48.830347), (2.3471369, 48.8303611), (2.3470417, 48.8303864), (2.3469269, 48.8304184)]"
1327951483,Boulevard Auguste Blanqui,"[(2.3469269, 48.8304184), (2.3461124, 48.8306454), (2.346089, 48.8306529)]"
1327951484,Boulevard Auguste Blanqui,"[(2.346089, 48.8306529), (2.3459662, 48.8306864), (2.3458773, 48.8307105)]"
1327951485,Boulevard Auguste Blanqui,"[(2.3458773, 48.8307105), (2.3458516, 48.8307182), (2.3443679, 48.8311277), (2.3443421, 48.8311352)]"
1327951486,Boulevard Auguste Blanqui,"[(2.3443421, 48.8311352), (2.344266, 48.8311548), (2.3441494, 48.831186)]"
1327951487,Boulevard Auguste Blanqui,"[(2.3493989, 48.829743), (2.3493566, 48.8297485), (2.3486215, 48.82995), (2.3484057, 48.8300115), (2.3483664, 48.8300228), (2.3474421, 48.8302765), (2.3473537, 48.830301)]"
1327951488,Boulevard Auguste Blanqui,"[(2.3496419, 48.8297588), (2.3495479, 48.8297444), (2.3494563, 48.829735), (2.3493989, 48.829743)]"
1327955398,Place Cambronne,"[(2.3013374, 48.8481211), (2.3013217, 48.8480951)]"
1327955399,Place Cambronne,"[(2.30123, 48.8479611), (2.301199, 48.8479173)]"
1327955803,Boulevard Gouvion-Saint-Cyr,"[(2.2857086, 48.8818424), (2.2858036, 48.8818976), (2.2858682, 48.881937), (2.2858841, 48.8819455), (2.2859002, 48.8819521), (2.2859334, 48.881965), (2.2859996, 48.8819909), (2.2860333, 48.8820041), (2.286095, 48.8820282), (2.2861105, 48.882036), (2.286124, 48.8820476)]"
1327955804,Boulevard Gouvion-Saint-Cyr,"[(2.285514, 48.8817259), (2.2857086, 48.8818424)]"
1327955806,Boulevard Gouvion-Saint-Cyr,"[(2.2855871, 48.881064), (2.2855988, 48.8811082), (2.2858095, 48.881485), (2.2858485, 48.8815548), (2.286124, 48.8820476), (2.2861651, 48.8821211), (2.2861709, 48.8821284), (2.2861787, 48.8821346), (2.286284, 48.8822005)]"
1327955807,Boulevard Gouvion-Saint-Cyr,"[(2.286284, 48.8822005), (2.2863299, 48.8822292), (2.2863703, 48.8822545)]"
1327956306,Place du Maréchal de Lattre de Tassigny,"[(2.2752358, 48.87091), (2.2752559, 48.8709023), (2.2752696, 48.87089), (2.2752744, 48.8708774), (2.2752725, 48.8708646), (2.2752532, 48.8708278)]"
1327956423,Boulevard de Magenta,"[(2.3495151, 48.8836104), (2.3494236, 48.8835223), (2.3494612, 48.883479), (2.3496789, 48.8832221), (2.3497518, 48.8831464), (2.3498165, 48.8830767), (2.349831, 48.8830614), (2.3508049, 48.8819819), (2.3512322, 48.881507), (2.3513506, 48.8813724), (2.3518572, 48.8808066), (2.3519945, 48.8806488), (2.3521252, 48.8805054)]"
1327956424,Boulevard de Magenta,"[(2.3521252, 48.8805054), (2.3521621, 48.880465), (2.3521897, 48.8804341)]"
1327956425,Boulevard de Magenta,"[(2.3540689, 48.8787385), (2.3540277, 48.8787418), (2.3540098, 48.8787487), (2.3539815, 48.8787811), (2.3539693, 48.8787938), (2.3535507, 48.8792557), (2.3534099, 48.8794132), (2.3533527, 48.8794771), (2.3533312, 48.8795011), (2.3532768, 48.8795626), (2.3532549, 48.8795887), (2.3532165, 48.8796282), (2.3526084, 48.8803049), (2.3525177, 48.8804091), (2.3525104, 48.8804184), (2.3525082, 48.8804319), (2.35251, 48.8804426)]"
1327956426,Boulevard de Magenta,"[(2.35251, 48.8804426), (2.3525211, 48.8804703), (2.3525325, 48.8805055)]"
1327957200,Place Cambronne,"[(2.301199, 48.8479173), (2.3011961, 48.8478958), (2.3012001, 48.8478745), (2.301203, 48.8478651)]"
1327957201,Place Cambronne,"[(2.301203, 48.8478651), (2.3012277, 48.8478285), (2.3012482, 48.8478074)]"
1327957202,Place Cambronne,"[(2.3012872, 48.8477674), (2.3013153, 48.8477381), (2.3013628, 48.8477097)]"
1327957203,Place Cambronne,"[(2.3012482, 48.8478074), (2.3012682, 48.8477888), (2.3012872, 48.8477674)]"
1327957204,Place Cambronne,"[(2.3013628, 48.8477097), (2.3015302, 48.8476555)]"
1327957205,Place Cambronne,"[(2.3015302, 48.8476555), (2.3015811, 48.8476491), (2.3016518, 48.847647)]"
1327957206,Place Cambronne,"[(2.3018446, 48.8476758), (2.3018684, 48.8477081)]"
1327957958,Rue du Petit Pont,"[(2.3463395, 48.8521564), (2.3463545, 48.8521814)]"
1327957959,Rue Saint-Jacques,"[(2.3463216, 48.8521247), (2.3463395, 48.8521564)]"
1327959431,Boulevard Arago,"[(2.3498643, 48.8360932), (2.3500432, 48.8361515), (2.3501344, 48.8361811), (2.3510232, 48.8364667), (2.3511259, 48.8364979), (2.351158, 48.8365032), (2.3511942, 48.8364988), (2.3512284, 48.8364895), (2.3512636, 48.8364884), (2.3512869, 48.8364833)]"
1327959432,Boulevard Arago,"[(2.3495171, 48.8359835), (2.3495984, 48.8360095), (2.3497437, 48.8360536), (2.3498643, 48.8360932)]"
1327959433,Boulevard Arago,"[(2.3488681, 48.8358337), (2.3490273, 48.8358334), (2.3494912, 48.8359751), (2.3495171, 48.8359835)]"
1327959826,Place Cambronne,"[(2.3018684, 48.8477081), (2.3018943, 48.8477471)]"
1327959827,Place Cambronne,"[(2.3019806, 48.8478825), (2.3020026, 48.8479167)]"
1327961853,Boulevard Murat,"[(2.2573725, 48.8454311), (2.2574001, 48.8454572), (2.2574434, 48.8455237)]"
1327961855,Boulevard Murat,"[(2.258338, 48.8473944), (2.2583257, 48.8474585)]"
1327963130,,"[(2.3192903, 48.8754584), (2.3191943, 48.8754141), (2.319094, 48.8753678)]"
1327965462,Rue Saint-Antoine,"[(2.3627163, 48.8546125), (2.3626692, 48.8546326)]"
1327965463,Rue Saint-Antoine,"[(2.3627691, 48.8545918), (2.3627163, 48.8546125)]"
